topic_id,method,result_id,score
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn83030214/1897-09-19/ed-1/?sp=32&q=BOSTON+Boston+BOSTONS+SUBWAY+subway,23.4076854113955
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn84023058/1897-03-05/ed-1/?sp=7&q=Boston+Subway,22.148199177427273
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn84023296/1906-06-09/ed-1/?sp=1&q=bomb+Bomb+Boston+explosions+FIRE+subway,19.8138004671176
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn87078082/1910-12-07/ed-1/?sp=3&q=Boston+Subway+subway+suicide+SUICIDE,19.653868940619603
https://guides.loc.gov/chronicling-america-boston-subway,prf,https://www.loc.gov/resource/sn90005351/1921-12-23/ed-1/?sp=1&q=BOSTON+SUBWAY,19.487708662275452
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn83030272/1897-12-15/ed-1/?sp=3&q=BOSTON+Boston+SUBWAY+subway,32.80876991543331
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn95079490/1897-10-23/ed-1/?sp=7&q=BOSTON+SUBWAY,29.719968715695302
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn87060004/1905-01-19/ed-1/?sp=4&q=BOSTON+Boston+SUBWAY+subway,28.339047824578472
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn84028490/1897-10-07/ed-1/?sp=3&q=Boston+Subway,28.04902029825907
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn83030214/1903-06-21/ed-1/?sp=42&q=BOSTON+subway,25.476870865889065
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn83030214/1897-09-19/ed-1/?sp=32&q=BOSTON+Boston+BOSTONS+SUBWAY+subway,23.4076854113955
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn84023058/1897-03-05/ed-1/?sp=7&q=Boston+Subway,22.148199177427273
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn84023296/1906-06-09/ed-1/?sp=1&q=bomb+Bomb+Boston+explosions+FIRE+subway,19.8138004671176
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn87078082/1910-12-07/ed-1/?sp=3&q=Boston+Subway+subway+suicide+SUICIDE,19.653868940619603
https://guides.loc.gov/chronicling-america-boston-subway,prf_with_expansion,https://www.loc.gov/resource/sn90005351/1921-12-23/ed-1/?sp=1&q=BOSTON+SUBWAY,19.487708662275452
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn84026749/1919-02-14/ed-1/?sp=1&q=Wilson+League+Geneva,8.741524856703023
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn86099906/1903-02-05/ed-1/?sp=1&q=clara+barton+red+cross,6.759401774351654
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn99063957/1910-10-28/ed-1/?sp=1,6.040560067492878
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn95060914/1917-12-21/ed-1/?sp=1&q=PROHIBITION+prohibition+amendment,5.7470025778047
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn88084272/1917-08-02/ed-1/?sp=12&q=constitutional+amendment,5.440517719604
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn83030214/1917-12-18/ed-1/?sp=1&q=PROHIBITION+prohibition+amendment,5.390501310161846
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn96060547/1919-01-18/ed-1/?sp=1&q=ratification+prohibition+amendment,5.351465432819627
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,https://www.loc.gov/resource/sn88085620/1910-10-21/ed-1/?sp=1,4.890472542250233
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,"https://www.loc.gov/resource/sn84026853/1919-03-07/ed-1/?sp=3&q=league+of+nations&st=text&r=-0.364,-0.021,1.728,1.728,0",4.466197826448288
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,baseline,"https://www.loc.gov/resource/sn85042373/1910-09-01/ed-1/?sp=7&q=Aviation+aviators+women&st=text&r=0.009,0.136,0.872,0.985,0",4.465629940080931
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn84026749/1919-02-14/ed-1/?sp=1&q=Wilson+League+Geneva,32.8444765922014
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn88084272/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,17.22953812170785
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn83045211/1920-01-16/ed-1/?sp=1&q=Wilson+League+Geneva,14.0474605915846
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn99063957/1910-10-28/ed-1/?sp=1,13.855132094897991
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn83030214/1920-11-14/ed-1/?sp=1&q=Wilson+League+Geneva,12.483040668095835
https://guides.loc.gov/chronicling-america-building-titanic/selected-articles,prf,https://www.loc.gov/resource/sn86076241/1918-11-29/ed-1/?sp=2&q=league+of+nations,12.444287146261464
